student_id,study_hours_per_week,attendance_rate,previous_grades,participation_in_extracurricular_activities,parent_education_level,passed,performance
S14574,4.1,75.3,36.6,No,High School,No,Low
S14575,7.6,87.2,66.3,No,Bachelor,No,Medium
S14576,10.9,80.9,96.8,Yes,Associate,Yes,High
S14577,8.9,82.6,54.3,No,Doctorate,No,Low
S14578,-1.0,52.2,65.7,Yes,Doctorate,Yes,Medium
S14579,10.0,85.9,65.2,Yes,Master,No,Low
S14580,4.2,65.9,81.2,No,Bachelor,Yes,High
S14581,9.7,115.4,61.7,No,Master,No,Medium
S14582,-6.6,67.4,64.8,No,Bachelor,No,Medium
S14583,11.2,119.5,61.8,Yes,Bachelor,No,Medium
S14584,8.5,71.8,65.2,Yes,Master,Yes,Low
S14585,5.1,73.1,46.6,No,Bachelor,No,Low
S14586,11.6,69.1,67.7,Yes,High School,Yes,Medium
S14587,15.9,49.8,61.1,Yes,Master,No,Medium
S14588,7.6,101.5,42.7,No,Doctorate,No,Low
S14589,5.3,76.9,37.4,No,Bachelor,Yes,Low
S14590,10.8,87.5,62.5,No,High School,No,Medium
S14591,3.3,107.3,60.5,Yes,Doctorate,Yes,Medium
S14592,6.7,72.4,45.2,No,Associate,Yes,Low
S14593,16.1,75.3,77.4,Yes,High School,Yes,Medium
S14594,10.3,77.9,57.2,Yes,Master,No,Low
S14595,0.6,49.3,73.4,No,High School,No,Medium
S14596,1.0,38.4,52.4,Yes,Bachelor,Yes,Low
S14597,10.8,44.9,59.4,No,Bachelor,Yes,Low
S14598,14.3,99.8,55.9,No,Associate,No,Low
S14599,1.9,68.5,59.3,No,Doctorate,No,Low
S14600,12.2,90.7,68.4,Yes,Master,No,Medium
S14601,16.7,69.8,60.9,Yes,Bachelor,Yes,Medium
S14602,19.4,43.4,74.4,Yes,High School,Yes,Medium
S14603,11.7,75.3,47.6,No,Associate,No,Low
S14604,10.0,57.2,54.1,No,Bachelor,Yes,Low
S14605,-0.7,86.6,70.1,Yes,Master,Yes,Medium
S14606,20.5,93.5,78.5,No,Master,Yes,Medium
S14607,7.1,74.1,66.3,No,High School,No,Medium
S14608,5.3,84.5,76.2,No,Bachelor,No,Medium
S14609,8.7,46.5,51.6,Yes,High School,Yes,Low
S14610,10.0,133.5,57.7,Yes,High School,Yes,Low
S14611,21.0,83.8,73.6,No,Doctorate,No,Medium
S14612,10.6,90.6,59.6,No,Master,Yes,Low
S14613,15.0,93.7,58.1,No,High School,No,Low
S14614,10.2,72.2,59.2,No,Doctorate,Yes,Low
S14615,4.8,76.6,46.9,Yes,Doctorate,Yes,Low
S14616,17.4,96.7,49.2,Yes,High School,No,Low
S14617,6.9,67.6,54.7,No,Associate,No,Low
S14618,17.7,82.8,86.4,Yes,Doctorate,Yes,High
S14619,16.5,84.4,58.6,Yes,High School,No,Low
S14620,13.1,60.3,59.7,Yes,High School,Yes,Low
S14621,19.1,83.9,75.0,Yes,Bachelor,Yes,Medium
S14622,21.2,41.1,64.9,Yes,Associate,No,Medium
S14623,9.1,93.4,57.8,Yes,Bachelor,No,Low
S14624,6.0,106.4,63.7,No,Doctorate,Yes,Medium
S14625,0.7,93.1,51.4,Yes,Bachelor,No,Low
S14626,21.2,104.9,47.0,No,Doctorate,No,Low
S14627,7.8,59.8,79.5,Yes,Associate,Yes,Medium
S14628,15.7,70.5,69.7,No,Bachelor,Yes,Medium
S14629,10.0,77.5,35.9,Yes,Associate,Yes,Low
S14630,17.7,77.6,77.0,Yes,Master,No,Medium
S14631,6.5,66.3,61.8,Yes,High School,Yes,Medium
S14632,4.0,56.7,61.1,No,Doctorate,Yes,Medium
S14633,9.0,109.5,78.8,No,Bachelor,Yes,Medium
S14634,7.3,58.3,50.2,No,Bachelor,Yes,Low
S14635,13.0,108.1,65.8,Yes,Doctorate,No,Medium
S14636,9.7,84.9,86.5,Yes,High School,Yes,High
S14637,13.1,79.1,60.6,Yes,Doctorate,No,Medium
S14638,8.5,85.9,58.7,No,High School,No,Low
S14639,6.7,105.5,89.7,No,Doctorate,No,High
S14640,7.1,22.5,56.8,Yes,Master,Yes,Low
S14641,20.2,82.2,75.4,Yes,Bachelor,No,Medium
S14642,11.1,78.0,45.8,Yes,Master,Yes,Low
S14643,0.1,78.7,76.9,Yes,Bachelor,No,Medium
S14644,7.4,93.8,56.7,No,Master,Yes,Low
S14645,10.5,62.8,65.2,No,Bachelor,No,Low
S14646,19.2,52.0,56.8,No,High School,No,Low
S14647,15.1,47.3,72.9,Yes,High School,Yes,Medium
S14648,5.4,56.9,36.1,Yes,Bachelor,No,Low
S14649,22.1,88.7,65.2,Yes,Doctorate,Yes,Low
S14650,9.8,85.1,66.2,No,High School,Yes,Medium
S14651,10.0,92.7,50.2,No,High School,Yes,Low
S14652,4.2,65.8,65.5,No,Doctorate,No,Medium
S14653,-2.0,66.7,105.1,No,Bachelor,No,High
S14654,3.0,108.1,49.7,Yes,High School,Yes,Low
S14655,-6.3,95.4,65.2,Yes,Doctorate,Yes,Low
S14656,20.6,90.0,56.1,Yes,High School,No,Low
S14657,10.0,38.5,83.1,No,Associate,Yes,High
S14658,5.4,114.2,69.0,Yes,Associate,Yes,Medium
S14659,12.3,73.2,57.5,Yes,Bachelor,Yes,Low
S14660,10.9,78.5,66.9,No,High School,Yes,Medium
S14661,13.1,84.0,90.4,No,Master,Yes,High
S14662,16.0,78.3,57.8,No,Master,Yes,Low
S14663,8.6,71.6,78.4,No,Master,Yes,Medium
S14664,5.6,77.9,65.2,No,High School,Yes,Low
S14665,14.1,87.7,71.2,Yes,Master,No,Medium
S14666,14.0,92.0,63.6,No,Master,No,Medium
S14667,10.5,99.4,82.9,Yes,High School,No,High
S14668,20.9,53.0,64.2,Yes,Bachelor,No,Medium
S14669,7.8,64.1,84.1,Yes,Bachelor,Yes,High
S14670,5.5,92.1,52.9,Yes,Master,Yes,Low
S14671,12.1,43.6,47.0,Yes,Associate,Yes,Low
S14672,6.6,78.2,50.5,Yes,Bachelor,No,Low
S14673,12.5,59.3,72.0,Yes,Bachelor,No,Medium
S14674,5.8,86.0,48.8,Yes,Bachelor,Yes,Low
S14675,8.0,58.1,31.6,Yes,Bachelor,Yes,Low
S14676,19.5,67.8,59.9,No,Associate,No,Low
S14677,8.0,69.2,67.4,No,Doctorate,No,Medium
S14678,6.0,79.9,58.2,No,High School,Yes,Low
S14679,15.9,94.2,48.0,Yes,Bachelor,No,Low
S14680,4.7,95.6,82.5,Yes,High School,No,High
S14681,10.0,79.1,77.2,Yes,Bachelor,Yes,Medium
S14682,12.9,52.8,70.1,Yes,High School,No,Medium
S14683,14.7,126.6,84.5,No,Associate,Yes,High
S14684,16.1,73.3,51.5,No,Associate,No,Low
S14685,6.3,80.5,65.2,No,Bachelor,Yes,Low
S14686,13.0,79.8,82.6,Yes,Doctorate,No,High
S14687,7.7,82.1,67.4,No,Master,No,Medium
S14688,7.0,58.1,90.5,No,Master,Yes,High
S14689,16.0,83.8,38.7,No,Doctorate,No,Low
S14690,10.0,75.3,37.7,Yes,High School,Yes,Low
S14691,11.4,34.8,57.6,Yes,Associate,No,Low
S14692,10.8,75.6,73.8,No,Associate,Yes,Medium
S14693,4.6,52.6,75.7,Yes,Doctorate,No,Medium
S14694,14.8,94.8,61.4,Yes,Bachelor,No,Medium
S14695,12.8,97.8,80.5,No,High School,No,High
S14696,0.1,72.4,71.2,No,Associate,Yes,Medium
S14697,11.4,76.2,66.0,Yes,Master,Yes,Medium
S14698,6.1,57.4,85.0,No,Doctorate,Yes,High
S14699,15.5,27.8,66.0,Yes,Associate,No,Medium
S14700,2.8,69.6,54.1,Yes,Associate,No,Low
S14701,8.2,70.7,61.7,Yes,Associate,Yes,Medium
S14702,11.8,75.9,49.7,Yes,Doctorate,No,Low
S14703,10.3,9.4,62.0,Yes,Associate,No,Medium
S14704,-1.0,40.5,52.7,Yes,Associate,No,Low
S14705,2.4,45.3,45.0,Yes,Associate,Yes,Low
S14706,18.3,76.7,57.8,Yes,Associate,Yes,Low
S14707,12.6,75.3,42.4,Yes,Master,Yes,Low
S14708,16.8,51.7,76.2,No,Doctorate,No,Medium
S14709,14.4,150.0,74.5,Yes,Doctorate,No,Medium
S14710,9.9,63.4,80.2,No,High School,Yes,High
S14711,3.6,115.6,57.0,Yes,Doctorate,Yes,Low
S14712,10.0,67.3,71.8,No,Bachelor,Yes,Medium
S14713,17.9,66.5,47.9,Yes,Master,Yes,Low
S14714,16.9,75.3,56.4,No,High School,Yes,Low
S14715,6.9,37.0,80.4,Yes,Doctorate,No,High
S14716,-4.1,87.9,82.6,Yes,Doctorate,No,High
S14717,8.9,69.7,66.9,Yes,Associate,Yes,Medium
S14718,8.6,67.2,75.2,No,Associate,Yes,Medium
S14719,8.8,78.6,61.5,Yes,Associate,No,Medium
S14720,12.6,43.4,80.1,No,Associate,Yes,High
S14721,14.4,110.4,51.3,Yes,Master,No,Low
S14722,15.0,38.6,66.8,No,Bachelor,No,Medium
S14723,12.2,110.5,82.8,Yes,Associate,Yes,High
S14724,1.0,74.7,57.4,No,Bachelor,No,Low
S14725,8.3,67.3,64.8,No,Doctorate,Yes,Medium
S14726,21.5,88.4,71.5,No,Master,No,Medium
S14727,11.9,68.1,79.1,No,High School,Yes,Medium
S14728,11.8,93.6,53.9,Yes,High School,Yes,Low
S14729,11.8,81.2,70.6,No,Master,Yes,Medium
S14730,12.1,89.3,79.7,No,High School,No,Medium
S14731,-1.9,95.8,79.6,No,Associate,Yes,Medium
S14732,8.8,71.5,64.4,No,Bachelor,Yes,Medium
S14733,9.8,94.3,59.8,No,Doctorate,No,Low
S14734,16.4,85.4,64.8,Yes,Bachelor,No,Medium
S14735,10.2,101.7,54.4,No,Doctorate,No,Low
S14736,1.8,67.7,73.0,Yes,High School,Yes,Medium
S14737,12.2,102.3,67.0,No,Associate,Yes,Medium
S14738,6.0,59.5,28.4,Yes,Associate,Yes,Low
S14739,3.9,34.9,70.5,No,High School,Yes,Medium
S14740,5.8,47.7,57.7,No,Associate,Yes,Low
S14741,12.7,68.4,65.2,No,Master,No,Low
S14742,16.3,80.3,87.8,No,Bachelor,Yes,High
S14743,12.4,75.3,51.3,Yes,Bachelor,No,Low
S14744,13.2,90.7,59.1,No,High School,Yes,Low
S14745,12.4,51.0,61.5,Yes,High School,Yes,Medium
S14746,10.5,109.5,45.5,Yes,High School,Yes,Low
S14747,13.5,101.9,66.5,No,High School,Yes,Medium
S14748,-2.1,93.7,71.5,Yes,Master,Yes,Medium
S14749,10.6,100.3,59.2,No,Master,Yes,Low
S14750,4.8,43.9,73.3,Yes,Bachelor,Yes,Medium
S14751,15.8,89.0,87.3,Yes,Bachelor,Yes,High
S14752,9.3,89.8,54.6,Yes,Doctorate,No,Low
S14753,10.2,94.3,62.7,Yes,Doctorate,No,Medium
S14754,2.5,91.9,60.6,Yes,Associate,Yes,Medium
S14755,15.1,83.9,91.6,No,Bachelor,Yes,High
S14756,13.1,83.1,73.6,No,Master,No,Medium
S14757,12.8,98.8,81.1,Yes,Master,Yes,High
S14758,5.9,62.5,65.2,No,Bachelor,No,Low
S14759,6.1,82.3,92.0,Yes,Associate,Yes,High
S14760,11.1,63.9,80.1,Yes,High School,No,High
S14761,6.5,72.0,51.6,Yes,Bachelor,No,Low
S14762,12.2,21.6,47.1,No,Bachelor,No,Low
S14763,-0.8,57.6,65.9,No,Bachelor,Yes,Medium
S14764,7.6,66.3,65.2,Yes,Master,Yes,Low
S14765,19.0,66.5,59.5,No,Master,Yes,Low
S14766,12.2,68.3,54.0,No,Master,Yes,Low
S14767,10.8,51.3,79.5,No,Associate,No,Medium
S14768,19.9,68.4,70.4,Yes,Doctorate,Yes,Medium
S14769,-1.7,96.7,63.8,No,Master,No,Medium
S14770,5.9,69.0,54.0,Yes,Bachelor,Yes,Low
S14771,10.0,101.0,64.0,No,Associate,Yes,Medium
S14772,14.3,99.7,53.7,No,Master,Yes,Low
S14773,14.4,63.3,78.8,No,Bachelor,Yes,Medium
S14774,10.0,86.4,76.2,Yes,Bachelor,No,Medium
S14775,15.0,48.7,50.8,Yes,Master,Yes,Low
S14776,8.0,53.9,65.2,No,Bachelor,Yes,Low
S14777,16.1,77.2,84.6,Yes,Associate,No,High
S14778,4.8,85.2,77.1,No,Master,No,Medium
S14779,9.4,107.3,75.4,No,Bachelor,Yes,Medium
S14780,7.5,71.7,82.1,Yes,Bachelor,No,High
S14781,15.3,78.5,50.5,Yes,Bachelor,No,Low
S14782,7.4,77.0,61.8,Yes,Associate,Yes,Medium
S14783,9.8,110.9,93.4,No,Doctorate,No,High
S14784,12.5,101.8,87.8,Yes,Doctorate,No,High
S14785,10.0,82.7,73.8,Yes,Master,No,Medium
S14786,10.0,90.9,68.1,Yes,Bachelor,Yes,Medium
S14787,11.1,82.0,65.2,No,Doctorate,Yes,Low
S14788,7.9,96.5,63.9,Yes,Bachelor,Yes,Medium
S14789,8.3,92.2,54.6,No,Bachelor,Yes,Low
S14790,10.1,69.0,52.9,Yes,Associate,Yes,Low
S14791,11.2,77.0,97.8,Yes,Associate,Yes,High
S14792,9.3,75.3,56.2,Yes,High School,Yes,Low
S14793,10.0,78.0,80.7,No,Bachelor,No,High
S14794,2.4,64.8,32.7,Yes,High School,Yes,Low
S14795,10.0,81.7,57.2,No,Master,Yes,Low
S14796,10.9,64.8,63.3,Yes,High School,No,Medium
S14797,15.0,63.3,56.8,Yes,Doctorate,Yes,Low
S14798,10.0,75.3,53.5,No,High School,Yes,Low
S14799,1.3,75.3,79.1,No,Doctorate,Yes,Medium
S14800,8.2,99.5,70.2,Yes,Associate,No,Medium
S14801,9.0,89.2,56.8,Yes,Master,Yes,Low
S14802,13.7,97.2,55.5,No,Bachelor,No,Low
S14803,-0.4,110.5,44.7,No,High School,No,Low
S14804,10.2,63.3,48.4,Yes,Master,Yes,Low
S14805,12.6,89.2,49.0,No,Bachelor,No,Low
S14806,6.7,90.0,58.3,No,High School,Yes,Low
S14807,10.4,80.1,111.0,No,Master,No,High
S14808,6.9,92.9,56.8,No,High School,Yes,Low
S14809,6.4,76.8,58.3,Yes,Bachelor,Yes,Low
S14810,8.0,88.4,56.7,No,Master,Yes,Low
S14811,6.4,46.7,71.8,No,Associate,Yes,Medium
S14812,13.4,75.0,45.9,No,Doctorate,Yes,Low
S14813,6.3,89.2,49.9,No,Associate,No,Low
S14814,5.5,95.6,81.4,No,Associate,No,High
S14815,18.8,57.8,69.0,No,Doctorate,No,Medium
S14816,14.8,73.4,67.6,No,Bachelor,Yes,Medium
S14817,0.7,53.7,78.3,Yes,Doctorate,No,Medium
S14818,6.2,67.2,65.6,No,Master,Yes,Medium
S14819,11.2,81.3,47.1,No,High School,Yes,Low
S14820,11.6,95.7,72.4,No,Master,No,Medium
S14821,2.5,93.1,73.5,Yes,Associate,Yes,Medium
S14822,15.8,79.5,42.2,Yes,High School,No,Low
S14823,14.1,62.0,69.6,Yes,Bachelor,Yes,Medium
S14824,12.4,72.2,74.8,Yes,Associate,Yes,Medium
S14825,16.8,125.7,75.4,No,High School,No,Medium
S14826,12.3,47.0,77.6,Yes,Master,No,Medium
S14827,12.2,50.8,71.2,No,High School,No,Medium
S14828,17.8,78.5,80.0,No,Doctorate,Yes,High
S14829,15.5,75.3,50.0,No,Doctorate,Yes,Low
S14830,5.8,92.3,88.2,No,High School,Yes,High
S14831,13.2,80.8,65.2,Yes,Doctorate,Yes,Low
S14832,6.7,44.6,77.9,No,Master,Yes,Medium
S14833,12.5,70.6,50.7,No,Associate,Yes,Low
S14834,12.4,39.7,83.7,No,Master,No,High
S14835,3.1,82.9,75.8,No,Doctorate,Yes,Medium
S14836,9.4,84.1,56.7,Yes,Associate,No,Low
S14837,11.3,72.5,60.9,Yes,Associate,Yes,Medium
S14838,7.8,51.3,58.3,Yes,Bachelor,No,Low
S14839,11.6,58.6,76.0,Yes,Associate,No,Medium
S14840,14.0,42.5,43.9,Yes,Master,No,Low
S14841,9.8,74.0,61.5,Yes,Bachelor,Yes,Medium
S14842,11.1,138.4,72.3,No,Bachelor,Yes,Medium
S14843,16.9,73.0,36.4,Yes,Bachelor,Yes,Low
S14844,12.4,66.6,45.6,Yes,Master,Yes,Low
S14845,11.0,79.3,65.2,No,Associate,No,Low
S14846,5.2,52.0,36.6,No,Doctorate,Yes,Low
S14847,13.4,52.7,50.5,No,Associate,No,Low
S14848,11.7,62.6,89.7,Yes,Doctorate,Yes,High
S14849,16.4,92.7,70.6,No,High School,No,Medium
S14850,10.2,81.7,84.3,Yes,Bachelor,No,High
S14851,0.9,71.8,53.2,Yes,Associate,Yes,Low
S14852,1.5,90.0,44.0,No,High School,No,Low
S14853,10.0,109.2,66.5,No,High School,No,Medium
S14854,7.1,89.7,71.6,No,Master,Yes,Medium
S14855,10.0,54.6,40.2,No,Associate,No,Low
S14856,10.0,37.3,65.1,No,Master,Yes,Medium
S14857,9.2,40.1,52.5,No,Bachelor,No,Low
S14858,9.5,92.4,66.0,Yes,Associate,No,Medium
S14859,5.7,59.8,80.2,Yes,Master,No,High
S14860,9.9,91.4,60.9,Yes,Doctorate,No,Medium
S14861,7.1,75.3,82.7,No,Associate,Yes,High
S14862,8.1,82.8,65.2,Yes,Doctorate,Yes,Low
S14863,8.4,89.0,78.6,Yes,Master,No,Medium
S14864,8.9,59.3,78.0,No,Bachelor,Yes,Medium
S14865,14.6,75.3,74.6,Yes,Bachelor,No,Medium
S14866,9.4,61.8,68.3,No,Associate,Yes,Medium
S14867,15.1,61.0,91.4,Yes,Master,Yes,High
S14868,17.7,91.4,68.2,No,Doctorate,Yes,Medium
S14869,14.3,87.6,76.0,Yes,Bachelor,Yes,Medium
S14870,12.7,84.2,43.0,No,Bachelor,No,Low
S14871,11.6,52.9,76.0,No,High School,No,Medium
S14872,14.3,75.3,80.3,Yes,High School,No,High
S14873,10.4,88.8,59.1,No,Associate,Yes,Low
S14874,14.9,120.7,83.9,Yes,Bachelor,Yes,High
S14875,13.1,111.2,50.2,No,Associate,Yes,Low
S14876,8.2,65.6,50.7,Yes,Doctorate,Yes,Low
S14877,14.5,61.8,71.0,Yes,Associate,Yes,Medium
S14878,10.5,109.6,70.1,No,Bachelor,Yes,Medium
S14879,9.5,87.0,56.9,No,Master,Yes,Low
S14880,7.6,65.6,46.6,No,Doctorate,No,Low
S14881,10.8,75.3,82.6,No,Doctorate,Yes,High
S14882,15.0,50.0,41.4,Yes,Master,Yes,Low
S14883,14.4,95.2,71.6,Yes,Doctorate,No,Medium
S14884,11.8,103.0,52.4,Yes,Associate,No,Low
S14885,13.0,105.8,69.0,Yes,Doctorate,Yes,Medium
S14886,16.4,97.5,63.1,Yes,Bachelor,No,Medium
S14887,9.3,68.6,89.7,Yes,High School,No,High
S14888,10.0,92.9,85.9,No,Associate,Yes,High
S14889,16.5,104.2,62.4,No,Doctorate,No,Medium
S14890,7.4,93.9,82.5,No,Master,Yes,High
S14891,6.5,92.1,37.1,Yes,Doctorate,Yes,Low
S14892,1.0,78.8,63.0,No,Bachelor,No,Medium
S14893,12.9,56.9,60.9,No,High School,No,Medium
S14894,1.9,112.1,34.3,No,Doctorate,No,Low
S14895,10.0,74.3,58.3,No,Doctorate,No,Low
S14896,12.9,99.3,82.4,No,High School,No,High
S14897,13.6,124.6,67.7,Yes,Master,Yes,Medium
S14898,6.7,93.2,73.0,Yes,Associate,No,Medium
S14899,9.3,98.5,48.6,No,High School,Yes,Low
S14900,5.6,56.3,51.5,No,High School,No,Low
S14901,7.3,60.5,63.1,No,Doctorate,No,Medium
S14902,11.3,100.3,70.2,Yes,Bachelor,No,Medium
S14903,7.5,64.0,74.1,No,Bachelor,No,Medium
S14904,8.8,48.2,65.5,Yes,Associate,Yes,Medium
S14905,2.7,41.8,56.6,No,Bachelor,No,Low
S14906,15.7,75.3,57.2,No,Associate,Yes,Low
S14907,12.6,70.4,65.2,Yes,Associate,Yes,Low
S14908,14.0,95.0,53.9,No,Bachelor,Yes,Low
S14909,16.5,55.2,52.1,Yes,High School,Yes,Low
S14910,5.9,102.5,73.1,Yes,Doctorate,No,Medium
S14911,8.2,50.7,65.8,No,Master,No,Medium
S14912,0.5,51.3,73.0,Yes,Bachelor,No,Medium
S14913,25.7,77.8,60.6,Yes,Associate,No,Medium
S14914,9.3,76.1,63.7,No,High School,No,Medium
S14915,15.2,86.6,37.4,No,Bachelor,Yes,Low
S14916,10.0,51.5,76.3,No,High School,No,Medium
S14917,15.0,82.1,70.8,Yes,High School,No,Medium
S14918,19.3,41.4,66.9,Yes,High School,No,Medium
S14919,9.7,31.1,78.7,No,Bachelor,Yes,Medium
S14920,4.9,75.3,90.5,No,Bachelor,Yes,High
S14921,9.3,75.3,53.2,Yes,High School,Yes,Low
S14922,-1.1,74.9,86.2,Yes,High School,No,High
S14923,9.8,34.5,84.0,No,Associate,No,High
S14924,14.1,65.8,58.8,No,High School,No,Low
S14925,9.8,84.0,48.6,Yes,Master,No,Low
S14926,8.6,65.8,69.2,No,High School,Yes,Medium
S14927,10.0,106.2,82.0,Yes,Master,No,High
S14928,13.0,87.6,46.1,No,Associate,No,Low
S14929,1.7,56.5,46.3,No,Associate,Yes,Low
S14930,10.4,43.1,73.8,Yes,Doctorate,Yes,Medium
S14931,22.2,92.5,67.1,No,High School,Yes,Medium
S14932,3.3,91.8,77.8,No,High School,No,Medium
S14933,9.6,90.1,69.4,Yes,Bachelor,No,Medium
S14934,19.7,108.7,70.5,Yes,Bachelor,No,Medium
S14935,15.5,84.2,67.4,Yes,Bachelor,Yes,Medium
S14936,7.4,76.9,65.6,Yes,Associate,Yes,Medium
S14937,11.0,90.3,74.8,Yes,High School,Yes,Medium
S14938,10.0,99.7,65.2,Yes,Bachelor,Yes,Low
S14939,6.3,88.7,64.3,Yes,Associate,Yes,Medium
S14940,9.6,75.6,58.4,Yes,Bachelor,No,Low
S14941,8.6,94.4,57.5,No,Bachelor,Yes,Low
S14942,10.6,76.9,74.4,Yes,Master,No,Medium
S14943,6.3,65.2,77.2,No,High School,No,Medium
S14944,3.6,77.4,76.8,No,Doctorate,No,Medium
S14945,9.8,68.6,77.2,No,Doctorate,Yes,Medium
S14946,18.6,73.3,69.2,No,Master,No,Medium
S14947,10.4,58.1,43.6,No,High School,No,Low
S14948,8.3,95.0,61.3,Yes,High School,No,Medium
S14949,13.8,79.3,71.6,No,Associate,No,Medium
S14950,9.2,89.2,67.2,No,High School,Yes,Medium
S14951,19.3,84.6,65.2,No,Associate,Yes,Low
S14952,10.0,57.0,69.6,No,High School,Yes,Medium
S14953,13.5,101.5,66.5,No,Associate,No,Medium
S14954,6.2,70.5,53.1,Yes,Bachelor,No,Low
S14955,12.5,67.8,60.0,No,Master,Yes,Medium
S14956,11.4,79.3,80.4,No,Bachelor,No,High
S14957,9.7,79.7,60.4,No,Associate,No,Medium
S14958,7.5,127.0,77.0,Yes,Bachelor,No,Medium
S14959,6.8,86.9,38.7,No,High School,No,Low
S14960,10.0,65.3,52.6,No,Associate,No,Low
S14961,13.1,113.0,40.8,Yes,Bachelor,Yes,Low
S14962,9.4,42.4,30.8,Yes,Doctorate,Yes,Low
S14963,11.4,65.4,37.6,No,Associate,Yes,Low
S14964,9.8,63.9,62.5,Yes,Bachelor,No,Medium
S14965,10.5,74.9,86.8,Yes,High School,Yes,High
S14966,9.0,81.9,41.0,No,Master,No,Low
S14967,10.0,83.7,65.3,Yes,High School,No,Medium
S14968,23.5,83.3,61.6,No,Bachelor,No,Medium
S14969,11.6,87.6,65.7,Yes,Master,No,Medium
S14970,13.2,73.8,61.7,Yes,High School,Yes,Medium
S14971,12.2,100.8,54.9,No,Master,Yes,Low
S14972,8.7,42.8,31.4,No,Bachelor,No,Low
S14973,16.5,24.0,73.5,Yes,Bachelor,Yes,Medium
S14974,8.5,89.8,80.4,No,Master,Yes,High
S14975,15.3,68.4,64.5,No,Bachelor,Yes,Medium
S14976,8.3,109.3,65.2,Yes,Bachelor,Yes,Low
S14977,5.2,95.9,44.6,Yes,High School,No,Low
S14978,11.8,86.8,65.2,Yes,Master,Yes,Low
S14979,4.5,65.3,72.9,No,High School,No,Medium
S14980,12.7,88.5,49.8,Yes,Associate,Yes,Low
S14981,4.0,67.1,63.3,Yes,Bachelor,Yes,Medium
S14982,8.4,76.2,97.2,Yes,Master,Yes,High
S14983,2.8,68.5,68.2,No,Associate,No,Medium
S14984,24.1,80.2,48.1,No,Doctorate,Yes,Low
S14985,1.7,70.0,65.2,Yes,High School,Yes,Low
S14986,10.0,95.0,70.6,No,Bachelor,Yes,Medium
S14987,15.7,84.1,52.7,No,Bachelor,Yes,Low
S14988,10.0,64.8,63.5,Yes,Doctorate,Yes,Medium
S14989,14.3,66.1,39.5,Yes,High School,No,Low
S14990,8.4,49.6,52.7,Yes,Bachelor,No,Low
S14991,16.8,36.0,78.1,No,Bachelor,Yes,Medium
S14992,14.6,93.7,46.5,Yes,Doctorate,Yes,Low
S14993,11.1,67.9,43.8,No,Bachelor,No,Low
S14994,11.2,50.7,79.1,Yes,Associate,Yes,Medium
S14995,8.5,83.9,97.9,No,Doctorate,Yes,High
S14996,5.5,60.6,73.3,No,Bachelor,Yes,Medium
S14997,16.2,73.6,91.5,No,Master,No,High
S14998,16.6,49.2,47.8,Yes,Master,Yes,Low
S14999,5.6,88.0,72.0,No,Doctorate,Yes,Medium
S15000,9.2,76.8,81.9,Yes,High School,Yes,High
S15001,9.3,85.0,57.4,Yes,Bachelor,Yes,Low
S15002,9.8,66.4,50.7,Yes,Master,Yes,Low
S15003,10.0,79.9,63.4,No,Bachelor,Yes,Medium
S15004,14.7,45.9,70.3,No,High School,No,Medium
S15005,6.3,120.5,61.6,No,Associate,Yes,Medium
S15006,5.8,83.3,68.1,Yes,Bachelor,No,Medium
S15007,16.2,109.1,46.2,No,High School,No,Low
S15008,10.0,69.7,69.5,Yes,Associate,Yes,Medium
S15009,10.0,54.0,76.4,No,Associate,No,Medium
S15010,7.6,65.2,65.2,Yes,Bachelor,No,Low
S15011,8.3,75.3,53.3,No,Bachelor,Yes,Low
S15012,17.8,72.7,40.8,No,Bachelor,Yes,Low
S15013,14.6,112.2,66.4,No,Bachelor,Yes,Medium
S15014,15.7,57.9,56.4,No,Master,Yes,Low
S15015,14.1,62.9,89.3,Yes,Associate,Yes,High
S15016,14.7,89.3,86.3,No,Bachelor,No,High
S15017,10.0,43.3,37.0,Yes,Bachelor,Yes,Low
S15018,9.0,75.3,61.0,Yes,Doctorate,Yes,Medium
S15019,5.1,77.8,53.6,No,Bachelor,Yes,Low
S15020,8.9,83.7,47.2,No,Doctorate,No,Low
S15021,13.4,75.3,62.5,Yes,Master,No,Medium
S15022,10.7,114.8,53.1,Yes,High School,Yes,Low
S15023,16.6,57.3,51.3,Yes,Doctorate,Yes,Low
S15024,4.3,62.1,49.7,Yes,Master,No,Low
S15025,12.5,87.2,84.9,Yes,Doctorate,No,High
S15026,3.8,79.5,62.0,No,Associate,Yes,Medium
S15027,10.5,82.0,65.2,Yes,Associate,No,Low
S15028,13.7,46.9,83.9,No,Doctorate,Yes,High
S15029,8.9,118.6,60.3,Yes,Associate,Yes,Medium
S15030,12.8,84.0,69.8,No,Bachelor,Yes,Medium
S15031,5.2,43.4,54.1,Yes,High School,Yes,Low
S15032,1.7,87.2,57.6,No,Master,No,Low
S15033,12.8,52.9,66.8,No,Bachelor,Yes,Medium
S15034,18.7,93.6,65.2,Yes,High School,No,Low
S15035,5.0,48.7,76.2,Yes,Doctorate,Yes,Medium
S15036,16.1,95.1,81.1,Yes,High School,No,High
S15037,10.2,50.6,64.2,No,Associate,Yes,Medium
S15038,3.3,55.5,81.2,No,Associate,Yes,High
S15039,4.3,77.8,52.7,No,High School,No,Low
